NoKPMurid,NamaMurid,KatalaluanMurid,IDTingkatan
930390253544,Zaafer Junada bin Zuljalal,cxhbpk,2
626821881738,Muminah Cik binti Hatar,g6g7ji,4
168979745586,Mannal Haryati binti Maymuun,tmczr9,3
710629648993,Sajaf Afeen binti Putera,qibw23,2
698008555094,Izzati Aatiya binti Raahim,av9u84,2
081020217564,Samsam Sulung bin Sibbt,mrztaf,2
092810419040,Fuaad Iffaan bin Yaqeen,ej2efn,4
840583477189,Tenuk Megat bin Tenuk,sditzm,4
545572950027,Mahia Anoud binti Usama,8nrm80,1
117484321920,Izz Zuljalal bin Zakawat,pxu47l,3
434096200107,Teruna Reheeq bin Hatar,w7bwqw,3
510971352125,Cahaya Mubaraka binti Sabtu,skouu2,2
138252883374,Surintan Aatiya binti Raahim,qmtm44,1
942094149643,Suleika Ibrat binti Hazer,784xge,1
411114857177,Ayyash Ruwayfi bin Muzn,cu8ge2,5
190661212642,Sonbol Mahia binti Budiharto,pel3s5,1
009561337235,Maarib Adiputeri binti Zayana,milhxt,4
314901268859,Masayu Maeena binti Ishraq,ixrkqp,5
781051544834,Rafa'ah Qawi bin Bintang,qcgkuv,5
509614841530,Izzati Sanabel binti Ahkam,yn7p46,2
512406092418,Tembam Jenab binti Reheeq,wa0ydn,3
607542978874,Twaf Twaf binti Sayfudin,6z2yyd,2
973643111012,Haruun Taseen bin Aadam,i3j48g,3
250965839666,Tenuk Haruun bin Zaafer,jpdt6b,4
008088660548,Waase Bisaam bin Imen,qfvf2c,2
257300487404,Fuaad Sibbt bin Budiharto,3rbajz,4
039607986012,Aeni Waleeya binti Ghazaar,v8zw39,5
740948342369,Zulla Marjia binti Perwira,vens7x,4
335229878876,Awang Khilaal bin Mizn,h7r2ov,5
835058684308,Taish Teruna bin Wasfi,qyzh1f,1
407671604045,Wadd Sulung bin Atheer,x3usni,2
306769745180,Haryati Sonbol binti Zaafer,tm2zqb,1
950602391639,Sanabel Kuntum binti Slamet,ms69fj,4
342269474217,Delima Mahsuri binti Sannan,gs41od,1
711254258513,Awang Samsam bin Sulung,tepxdn,2
434761322197,Zaka Iffaan bin Aayiz,ohu1cy,4
990677128219,Perwira Afsah bin Ishraaq,sbo6s5,5
941769611166,Kechik Zikri bin Izz,9glljj,2
772310108091,Aarifa Ibrat binti Jebat,nl49ma,3
051298168078,Suriawati Mawiza binti Iesa,nktynn,2
552088010120,Aafiyat Tempawan binti Muda,fh4ym1,5
820452728815,Ajaar Tijah binti Muzakir,6ccloz,1
991459388503,Zaheera Rabwah binti Senin,t0f267,5
324099240194,Wasiya Maeen binti Reheeq,xoufn5,3
316872816519,Sibbt Usama bin Waase,pbjr0c,5
808680734182,Tijah Kembang binti Musawwir,rsa7ar,1
710400786287,Rabwah Twaf binti Muda,epggcb,5
235738929101,Wadd Arhaa bin Awang,h6nlqc,1
158259239257,Zulkifl Izz bin Yaqeen,tl61by,5
204233950442,Wadida Tipah binti Maymuun,gnqjbv,2
239407714207,Sayfudin Putera bin Megat,0t6jcu,5
820701142785,Samyan Ibhar binti Barzin,fm66h8,5
747752503480,Izz Nijat bin Selasa,mxks7d,5
043420828004,Raahim Sulung bin Imen,lyinx7,3
726260094418,Waleeya Maeena binti Wifaq,gm85x9,2
628729167471,Aeni Rabihah binti Rafa'ah,1l5ljo,1
992087765087,Zulla Melur binti Sabtu,o48nkw,4
610315027637,Sonbol Soroushi binti Ayyash,fn5hfe,5
554366893081,Teruna Maymuun bin Imen,2h0q6i,3
170980757598,Taseen Junada bin Adiputera,x8jldh,5
922821088311,Ishraq Perwira bin Reheeq,1u691k,1
354866433051,Putera Zahabia bin Putera,cuqw6s,1
067598190870,Putera Aati bin Sibbt,b03ikr,3
804234201434,Barzin Khajeer bin Taish,sfgcj8,2
238528847861,Mabrura Tijah binti Awang,9zc9je,5
360568842894,Hadees Khilaal bin Qazzafi,eowmd9,4
447927582775,Maymuun Ishtiqal bin Arhaa,tybzpq,3
709261772371,Slamet Junada bin Samsam,ny6jev,3
020479760908,Muminah Wasiya binti Aayiz,xbirgf,4
209159554611,Latipah Rabihaat binti Ayyash,on0yps,3
948817483603,Waleeya Nazra binti Istiqlal,20e46x,1
788100579265,Suleika Maeen binti Sabit,f9upnp,4
744639736257,Munah Maeena binti Afsah,b4zz49,5
012284416210,Latipah Arwaa binti Aadam,9bd0zg,4
035108152339,Amaal Maeen binti Waliyudeen,75ric3,3
466461810893,Bunga Muminah binti Zayana,t45g0n,2
291324630755,Izzati Haryati binti Reehab,9hosyt,3
437996743149,Zahabia Maymuun bin Teruna,8wahtu,4
244282468392,Suriani Twaf binti Aswab,orc6pw,4
922581374038,Sanabel Zaheera binti Taish,dl2bxc,1
412881775071,Tijah Samyan binti Fehmeed,vh8mhe,5
791059822849,Tasmia Rabihaat binti Reehab,15gusq,2
625549030891,Aaaqil Idrak bin Haissam,txnx1k,1
661569418032,Ayyash Zikri bin Ishraaq,s7nd93,2
141956496607,Sayfudin Samsam bin Hadees,baruhd,4
097312932168,Afsah Wadood bin Awang,jyvp0s,3
586835076592,Rosemah Muminah binti Tenuk,ulz2qb,4
949609353006,Mawiza Puteri binti Taish,w47wgd,3
115904446489,Tuah Zikri bin Tuah,1rusm2,3
173962541134,Sajaf Melur binti Johan,0a4r4o,3
471310932537,Ajiad Zayana bin Junada,1pcfwf,4
329932476497,Shanzey Wasfia binti Ishraq,hp7gol,4
117364757782,Soroushi Cik binti Senin,1lv63k,4
993651983442,Aafaaq Putera bin Khajeer,jndaq7,4
742272786423,Istiqlal Atheer bin Ishtiqal,fnd9yh,3
460365083807,Fehmeed Iffaan bin Reehab,mof95s,2
909998830181,Nijat Taseen bin Khilaal,1uxwvy,2
725637763080,Rabihah Mabrura binti Budiharto,8oix9e,5
753284969243,Mayang Kasih binti Saqabat,6g23to,3
667966617330,Wisama Anoud binti Aaaqil,tuq5n2,3
764481911939,Kasih Aarifa binti Muzn,xt2elg,5
987739480503,Aayizah Aeni binti Hatar,7cnd6t,5
015544376064,Mayang Dhia binti Samroze,z24lvh,5
072223440420,Mubdia Kasih binti Qawi,cp39vf,1
860747809965,Tasmia Wasfia binti Ishraq,u32w0e,5
139272305192,Panjang Samsam bin Waliyudeen,wzle9l,2
453409010830,Aaaqil Wadood bin Bintang,tc99lp,5
989005010931,Ishraaq Budiharto bin Mudassir,2li6qa,2
590911519825,Taseen Waase bin Taseen,kiz046,3
330443153836,Ishraq Taish bin Sineen,wsm6si,5
445262493664,Reehab Iffaan bin Arhaa,59kj2a,3
470439311781,Khajeer Samsam bin Waliyudeen,9w1v9e,1
693962633785,Dhia Qiraat binti Izz,wlzjky,3
645421721251,Latipah Dinihari binti Zulkifl,gazcsg,5
732569787127,Reheeq Zahabia bin Istiqlal,2b6em5,5
137354087598,Wasfia Raqeema binti Wasfi,2yphuu,5
078562930617,Muzakir Ishraq bin Bintang,hm851k,2
040254105484,Adiputera Megat bin Barzin,fmv9s4,3
857416268570,Muzn Wadood bin Budiharto,vponht,2
798147707627,Reheeq Aafaaq bin Wifaq,jnl6eo,5
941894728602,Izz Surintan binti Megat,ofqntc,5
770820763811,Cucu Munah binti Waase,f3b4se,4
784234516669,Taseen Selasa bin Adiputera,wbldtp,5
283669774865,Bisaam Megat bin Iffaan,ijl08q,4
816160932406,Aatiya Izzati binti Junada,jr2s1q,3
280603341817,Wadood Perwira bin Zikri,rc8lu9,1
232407239570,Dinihari Anoud binti Muda,mr7jpj,5
357851727770,Delima Maarib binti Khajeer,4155cs,5
914441030664,Taseen Rafa'ah bin Ajiad,i802dm,4
378260259624,Bintang Tenuk bin Afan,ymsp9u,3
809448575230,Teratai Bunga binti Saqabat,2qtgcv,1
397946518264,Aafiyat Arwaa binti Perwira,xlzfma,1
698473178838,Zaafer Aayiz bin Mudassir,mnroip,1
635918605900,Sajjal Cempaka binti Ishtiqal,xhfnn6,3
404803003807,Delima Cucu binti Aadam,p56qa2,2
635702998898,Rabwah Dinihari binti Tuah,otrt4g,1
880578692303,Ghazaar Reheeq bin Ishraaq,xg6g1b,5
633682274783,Nijat Samroze bin Maymuun,fg3mso,4
592800694387,Cahaya Tipah binti Awang,kru0yw,4
543870849167,Afsah Aqsad bin Wadood,3adgps,2
772101444702,Kuntum Sonbol binti Zaka,a3lbhv,5
405587975146,Reehab Junada bin Aqsad,637e3l,3
419929258567,Wadood Slamet bin Zaafer,4cow8u,3
903160022902,Cempaka Aeni binti Usama,z25snp,3
439581675822,Soroushi Izz binti Wadd,fat0o8,3
272424311343,Aatiya Sajjal binti Haruun,7w2b03,1
817834257472,Haryati Bunga binti Aafaaq,pk7ad7,5
063307458525,Maeena Wasfia binti Panjang,sdh72y,3
815185496683,Rosemah Ibrat binti Mudassir,vt4qmt,4
471989884958,Maeena Delima binti Zuljalal,raaqvf,4
989505888349,Maymuun Mishkat bin Zaafer,ypj8td,5
273744113878,Aarifa Hapsah binti Mizn,3habn3,3
095193038162,Muzn Putera bin Fuaad,3u3deq,4
777082489896,Putera Hazer bin Mudassir,eqgcaq,2
018640138063,Sabtu Sulung bin Slamet,ak0oto,4
625735345167,Zayana Mishkat bin Wadood,sond24,1
650652152231,Delima Munah binti Arhaa,4y9by2,3
456365608062,Raqeema Tasmia binti Zayana,f6ahbk,5
519914590859,Zulla Abaasa binti Kechik,tdy9ds,3
408077357080,Dinihari Kembang binti Aafaaq,13qfcc,4
364656113716,Muminah Wardda binti Haruun,hva5qp,3
073362821662,Dinihari Delima binti Panjang,zcfo2u,1
262353342821,Fuaad Idrak bin Muzakir,cl7003,2
068289707876,Aayizah Suriawati binti Taseen,p8iwds,2
669212621246,Esah Puspawati binti Junada,aw6sjb,5
285451835924,Taish Samsam bin Zakawat,7d5c2p,5
697282023980,Samyan Arwaa binti Hadees,jfdpxc,4
494383148720,Zulkifl Tenuk bin Wadd,aoxgp4,4
684475086197,Ibrat Teratai binti Wathiq,305l1t,3
888604823699,Teruna Sulung bin Ajiad,n44fhc,3
247584135947,Hapsah Taqdees binti Ahkam,2crqux,3
903754645504,Ruwayfi Istiqlal bin Tenuk,qgc8sp,3
812444667607,Zaituna Suleika binti Musawwir,aba5f9,1
089188722285,Qawi Zayana bin Wasfi,ukz39j,5
101841311462,Ishraq Samroze bin Haruun,trp9q2,4
960623757807,Sidratul Sidratul binti Wasfi,oy37rh,5
447648932233,Tempawan Cempaka binti Izz,0irb4e,2
636136169953,Puteri Sonbol binti Waase,9diwoj,1
572123945991,Taqdees Qiraat binti Zakawat,yi8oak,1
883216590656,Iesa Musawwir bin Ghazaar,1h3dch,5
953293076220,Azarnoush Aeni binti Imen,4unsql,3
001265952552,Zulkifl Jebat bin Aati,co2tbf,4
757383960854,Adiputeri Sajjal binti Nijat,ipmv2g,2
044319155399,Mayang Shanzey binti Awang,ey1sl8,5
467370389320,Indeela Sajjal binti Johan,6rg8wt,1
177679833649,Seniya Suleika binti Wathiq,b85khp,1
659445676455,Senin Aadam bin Junada,hfaeih,1
459585351442,Aadam Putera bin Tuah,jnlnfu,3
780069333763,Tijah Kasih binti Jebat,98d8n6,3
386152894572,Jebat Hazer bin Sibbt,nix7cl,5
828166289324,Raahim Taseen bin Ruwayfi,byg2ht,5
345930804801,Taqdees Suleika binti Samsam,cilpf4,1
310175001392,Kembang Cempaka binti Ishraaq,bofb0m,3
052686694433,Cahaya Twaf binti Saqabat,cgnvez,3
981475641446,Sanabel Wardda binti Bisaam,vzf0qa,1
709025649933,Senin Samroze bin Nijat,0ga00n,2
783000802186,Istiqlal Arhaa bin Johan,u85c0c,5
628546982395,Maeen Munah binti Atheer,ifiroa,5
983789247659,Ayyash Sannan bin Teruna,kqxmcd,5
428134961955,Waleeya Suleika binti Ajiad,asprvi,3
672844490380,Zahabia Sannan bin Musawwir,c1ugni,2
950289590026,Mubdia Mahia binti Wasfi,oxftel,3
632900750377,Zaituna Tijah binti Taseen,l32wl0,1
333801383597,Wardda Zaituna binti Panjang,1l0mgs,1
122158735384,Fehmeed Afsah bin Putera,n8msha,1
324885571481,Wisama Delima binti Zikri,g4g7dd,2
798398739586,Arhaa Aswab bin Muda,hpcp1d,2
859642567276,Tasmia Amaal binti Ghazaar,bahqmm,3
639530092520,Aswab Sabtu bin Mudassir,2ci5sb,4
150482891133,Muda Iffaan bin Iffaan,dqgp2d,1
677588138750,Rabwah Zulla binti Bujang,kdmp8d,3
202510926572,Yaqeen Sannan bin Sabit,m6z22b,5
797118000445,Putera Ajiad bin Taish,0g8y7s,4
496554903113,Dhia Suleika binti Aqsad,wk637j,3
703529820800,Maarib Soroushi binti Johan,f8frmj,2
447112723299,Hatar Usama bin Sibbt,0w4jcl,4
055413683038,Istiqlal Senin bin Bisaam,tn36vf,4
270054967862,Ibrat Hapsah binti Zuljalal,0af0rw,2
035693176085,Muda Megat bin Iffaan,fs3a6a,5
893080788988,Aati Wadood bin Istiqlal,c0xkeh,5
657489725808,Mannal Haryati binti Raahim,q4mu5e,4
313932923904,Joyah Maeena binti Sannan,7g6e74,4
916424192763,Tempawan Mahsuri binti Perwira,j1cbe4,1
782927538856,Qazzafi Aaaqil bin Wadood,ftn6me,3
130110867778,Iesa Afsah bin Iffaan,ulp8bn,5
759727962968,Esah Cahaya binti Awang,emi6j9,5
889196325042,Wardda Wasiya binti Tuah,ydy5ie,5
285863965439,Afeen Wisama binti Reehab,rj20p7,3
857710507243,Mabrura Rufqa binti Bisaam,8uz3hc,4
687522225752,Wathiq Ruwayfi bin Qawi,fdfhv2,1
052298969662,Ghazaar Iffaan bin Sayfudin,b0pb0q,1
294172389327,Muzakir Sabtu bin Ghazaar,q6q7gn,4
824530568712,Reehab Sabit bin Wadood,jp784h,5
707070416261,Zulla Zamira binti Zikri,zqxzi0,3
419755796405,Atheer Bintang bin Atheer,wr0rrz,5
307028023131,Suriani Adiputeri binti Usama,nrn02e,2
006940799720,Awang Aaaqil bin Sibbt,vnj5r9,3
974006522958,Panjang Ishraq bin Wasfi,9j54gu,1
284468298206,Yaqeen Muda bin Aafaaq,gtbcah,3
032568533997,Adiputera Bintang bin Ahkam,dtnnc2,5
285344104722,Iyaan Zakawat bin Atheer,1za1qx,1
491896701980,Rabihah Abaasa binti Wadood,avnvbb,5
083544923446,Munah Ibtisama binti Khilaal,3n8pg4,5
462914863937,Musawwir Aswab bin Panjang,zlpx1g,4
046327259478,Mudassir Adiputera bin Rafa'ah,q5ixio,4
251354577091,Atheer Izz bin Sabtu,w9kegn,3
298839602899,Aarifa Tijah binti Rafa'ah,vrki4r,1
714678487907,Puteri Nazra binti Reehab,5eb7qm,1
289642838619,Qazzafi Ahkam bin Selasa,wkigb8,5
924630914594,Taseen Sabit bin Saqabat,207yfn,3
729956328610,Mahsuri Maeen binti Aati,0xzc7n,4
485587325441,Muzn Iffaan bin Ruwayfi,o4bhdx,4
457854852161,Reehab Sabtu bin Afan,6lexef,3
217493823076,Mannal Sajaf binti Zaafer,l39hwy,3
071087740986,Wardda Jazaa binti Sulung,26t76u,5
923319333300,Rabihah Ibtisama binti Zuljalal,htnsyx,3
584793169777,Imen Imen bin Qazzafi,7p8lrt,3
686492190570,Arhaa Sineen bin Zulkifl,zl750l,3
253019855326,Mayang Maeen binti Aswab,cgoenz,3
580459632008,Atheer Junada bin Ajiad,6vwkpc,4
717447900400,Ruwayfi Zuljalal bin Muzn,att9ae,4
055874873195,Tembam Latipah binti Ajiad,qvt1n7,5
581677694746,Megat Johan bin Afan,etpg7n,5
347072824761,Suriani Mubaraka binti Aayiz,irq106,2
461756740590,Kechik Afan bin Jebat,km90h5,4
438190840377,Indeela Zaituna binti Sulung,9oypwl,4
629758825893,Puspawati Mannal binti Zuljalal,w8zqbu,3
691428238283,Aayiz Adiputera bin Aswab,ewu9yf,4
721245637018,Muminah Mubaraka binti Hatar,2uc993,5
821302193075,Ihkam Kuntum binti Idrak,3v9ahq,5
523182262917,Iffaan Atheer bin Perwira,p9e1xd,3
711087050583,Aadam Fuaad bin Mizn,3453y8,3
777853548306,Iffaan Wathiq bin Aadam,tlalih,5
042652966935,Latipah Puteri binti Zayana,o2upc7,2
407235679641,Dinihari Rufqa binti Qazzafi,2csh17,2
255135882807,Ibtisama Cahaya binti Atheer,d1yl3o,4
905933183273,Selasa Wadood bin Qawi,kmg8ut,1
131532657888,Dinihari Samyan binti Aqsad,6opg4q,4
630858320866,Hapsah Puspawati binti Hatar,amddne,3
849102805424,Marjia Kuntum binti Hadees,4g4hgm,3
921318199326,Tijah Qiraat binti Sibbt,fxl19w,3
853016642750,Zaheera Aayizah binti Sibbt,rxdkx4,2
992996699606,Hatar Reehab bin Zayana,62xnqk,5
486443189902,Ishraaq Teruna bin Bujang,bx1sn2,2
061687337086,Zuljalal Imen bin Aqsad,0gq4dj,3
520767813087,Muda Izz bin Zuljalal,02575p,2
553397442262,Imen Iyaan bin Wathiq,5sapmz,2
792907137213,Melur Wadida binti Rafa'ah,0njgwh,1
702872673433,Zaheera Taqdees binti Raahim,2nopds,3
094388432475,Maeen Indeela binti Selasa,quxf40,1
005213808230,Seniya Ajaar binti Senin,qk89bf,3
721556673649,Raahim Sulung bin Megat,sg5uru,1
064028410311,Afeen Sidratul binti Ahkam,xrme1g,1
878005925925,Ibhar Mubaraka binti Tenuk,4wiiez,5
651627573212,Hazer Iyaan bin Johan,ipxnnj,2
272121089622,Jebat Megat bin Mudassir,i4v820,1
131136846102,Aadam Barzin bin Tuah,ftwonn,5
182799127043,Afsah Perwira bin Sannan,gbqre4,5
696341918151,Wifaq Usama bin Nijat,8gq8ya,3
333848585532,Bujang Ishtiqal bin Atheer,7ylkqz,4
568250104331,Iesa Aati bin Senin,7m3wyq,3
747980468082,Raqeema Tijah binti Ishraaq,iny4pk,2
065858203439,Aayizah Suriawati binti Selasa,6jwjpr,4
499164075024,Zaituna Mahia binti Muzakir,pqhr1q,3
940099242104,Aayizah Aafiyat binti Sibbt,4fo7gj,2
058807826413,Tenuk Zahabia bin Raahim,e63zsd,3
843679731814,Wadood Zuljalal bin Aafaaq,5s0a4s,4
931956347695,Samroze Aafaaq bin Khilaal,9rb7h0,3
847152539008,Teratai Indeela binti Wadd,le9jxi,1
390185121607,Jebat Jebat bin Awang,kkjnlx,4
923279814052,Hazer Raahim bin Muzn,40jmi4,1
106826414264,Tipah Munah binti Kechik,vg210u,1
288588746297,Sonbol Twaf binti Tenuk,g6z57y,4
697397675847,Hazer Hadees bin Samsam,nc8evl,4
444019061780,Sonbol Maeena binti Muzakir,geie5l,4
869323875361,Wasfi Bisaam bin Adiputera,wwelfl,5
804583427329,Aarifa Rabihaat binti Fuaad,aeqs99,5
560078810109,Dhia Aarifa binti Wifaq,4ubwz5,3
217235850660,Waleeya Izz binti Iyaan,ycr6xx,3
657824821034,Mawiza Cik binti Waase,hp2ocp,4
099560296248,Ahkam Budiharto bin Kechik,6jne17,1
667668434813,Munah Tempawan binti Budiharto,bcchv5,2
447385068191,Waliyudeen Perwira bin Idrak,m29k2l,1
392474253712,Aafiyat Zaheera binti Zikri,7mcrss,3
579079672025,Hapsah Amaal binti Mishkat,cvwe6e,2
219581057412,Adiputera Qazzafi bin Haruun,9xz3bd,4
512137639664,Zaka Wathiq bin Bintang,caxe5n,4
763543449814,Slamet Selasa bin Aqsad,7obxzg,3
947438842920,Sonbol Mawiza binti Reheeq,kgcnnb,5
151093311127,Waleeya Mahsuri binti Yaqeen,yd466d,1
297050219817,Reehab Aadam bin Nijat,y2or6i,4
204333256508,Mabrura Dinihari binti Idrak,o01hw6,4
085626195259,Samsam Istiqlal bin Aafaaq,vd04sj,5
528226566751,Adiputera Perwira bin Aayiz,feod17,2
200500713868,Iesa Teruna bin Yaqeen,jndn59,1
449878303339,Megat Junada bin Panjang,ajvt4v,2
697407009463,Seniya Latipah binti Bintang,596zr2,1
672315050855,Mannal Sibgha binti Samroze,699z3x,1
426035588807,Wadd Zakawat bin Putera,6eas08,5
587064185138,Jebat Ayyash bin Zaafer,5az6vd,2
916695165436,Muminah Mayang binti Atheer,8rzpr8,1
451672781019,Muminah Kuntum binti Yaqeen,mdc8rr,2
274762397446,Sanabel Bunga binti Selasa,5ssp4c,1
989498360247,Twaf Suriawati binti Haissam,qedl0b,3
190472003281,Melur Jenab binti Aati,e2rong,2
371967839427,Latipah Sidratul binti Sulung,y8a6ym,5
530756484206,Aayiz Tenuk bin Bisaam,5kbgqo,4
871691829847,Aaaqil Muzn bin Mishkat,4ukrgg,2
960507335730,Sanabel Mawiza binti Ishraaq,q3dod5,3
501337352652,Aarifa Puteri binti Sabtu,273r6o,3
270039185116,Wasfia Maeena binti Saqabat,8y5v1o,3
440095294653,Imen Zaituna binti Megat,u6y3qp,4
087566412621,Sajaf Rosemah binti Senin,ri0i1k,1
336367460176,Reehab Budiharto bin Ayyash,a7vfzg,3
590320068923,Ihkam Zulla binti Saqabat,y5r54v,3
190891004631,Tembam Mahia binti Perwira,qe6fud,4
369489909016,Aadam Bisaam bin Aswab,vnlta7,4
976028002998,Wathiq Aayiz bin Barzin,6l3bq5,3
268636480730,Ghazaar Barzin bin Fehmeed,tdfg0s,4
633519586807,Afan Aadam bin Sabtu,6wgob9,5
333809463039,Teratai Rabwah binti Aayiz,18gqn9,3
016692319088,Yaqeen Sabit bin Khilaal,pysyuk,5
772440399798,Zayana Kechik bin Samroze,8y0o2i,3
251138704206,Waleeya Soroushi binti Kechik,oz4d6a,2
921707710833,Istiqlal Afan bin Mizn,9dy9k1,4
324188263269,Wathiqa Soroushi binti Reehab,05zmxj,4
112112565175,Sajaf Indeela binti Ajiad,o7s1sn,4
527024330585,Ruwayfi Muzn bin Ruwayfi,6n91te,5
396695245677,Waleeya Izzati binti Mishkat,m7895y,1
069299786736,Wasfi Samroze bin Saqabat,p1uprf,5
487982867843,Rafa'ah Slamet bin Wifaq,8j8li0,5
992063028045,Budiharto Ahkam bin Taseen,6mqimo,3
692909039930,Wadida Mahia binti Arhaa,cdalkv,5
648735418197,Zaheera Ibtisama binti Rafa'ah,zoe7o7,1
419657080991,Kuntum Seniya binti Bisaam,akv5y8,3
842830294977,Uswah Cucu binti Rafa'ah,29et2a,2
568321773403,Muzn Maymuun bin Zahabia,eq1476,3
107039341512,Aayizah Izzati binti Ruwayfi,4cvhmn,2
853041649528,Aatiya Jenab binti Taish,peybll,2
768858578559,Jazaa Sajaf binti Perwira,a7p3vk,3
920185987553,Panjang Saqabat bin Teruna,eeb5zx,3
475860551715,Mayang Esah binti Samroze,i78ipt,2
426326108380,Wasfia Zaheera binti Musawwir,xbagri,2
933271836748,Masayu Wasiya binti Junada,cdjb78,1
962180398189,Aafiyat Zaituna binti Iyaan,0k4j6q,2
309810551782,Zulkifl Panjang bin Senin,jdlwq1,4
588698256737,Ruwayfi Fuaad bin Mishkat,4ewsw7,3
322984571553,Mubaraka Suriani binti Zaka,mqfnsw,3
169624236019,Wisama Izzati binti Aafaaq,uh0psy,5
537221330829,Wadood Wathiq bin Bintang,dg1nnw,2
816099568497,Wathiq Zuljalal bin Awang,zz8xah,5
444248995186,Uswah Afeen binti Zakawat,vfka2f,5
122225199534,Ajiad Muzakir bin Wathiq,ps6d97,3
910424747865,Ishraq Zulkifl bin Istiqlal,d37zy3,4
975949074157,Iesa Teruna bin Arhaa,ev2cjs,3
900781005679,Aarifa Wasfia binti Raahim,ohbskc,3
124780257066,Sabit Istiqlal bin Slamet,tnqn9j,1
725943348030,Teruna Saqabat bin Fuaad,v4b8zq,3
433104249668,Rabihah Sanabel binti Usama,27tgt7,4
655349580879,Sabtu Saqabat bin Barzin,3kns1p,3
660741717512,Abaasa Shanzey binti Ghazaar,3k128t,2
247127136434,Jenab Aarifa binti Samroze,ef1iro,4
667799125255,Johan Iffaan bin Ayyash,2o1la6,5
082708895246,Sayfudin Saqabat bin Taish,q5193z,2
383531529033,Ibhar Wisama binti Khilaal,ifz5qr,1
833246377700,Zuljalal Senin bin Khajeer,6psd7p,4
678389358510,Taseen Samroze bin Usama,rjmi09,1
976237760298,Hapsah Mahsuri binti Maymuun,rpx3q3,3
811282696675,Rabwah Ihkam binti Nijat,9zm5i2,3
447496306699,Mubdia Jenab binti Aayiz,7shzjd,4
569400553210,Zaituna Munah binti Iyaan,z3i8ke,3
774178656591,Izzati Ibtisama binti Zakawat,4ga1c7,2
875178732603,Ruwayfi Wadd bin Waliyudeen,tfcz18,4
403055698992,Wardda Cik binti Putera,6335t7,1
527844973566,Haruun Khilaal bin Zaka,u7f3kd,4
163880282988,Tembam Seniya binti Qawi,ciqtb5,2
433586527444,Ayyash Mishkat bin Sulung,d3k5xn,1
312206356348,Hatar Zakawat bin Putera,8z0bgs,4
136537803567,Samroze Budiharto bin Mudassir,8rv1ko,5
468105617971,Hazer Megat bin Megat,kqta0b,3
574802253516,Sayfudin Teruna bin Adiputera,1e41gk,4
653536498946,Adiputera Wadood bin Samsam,wx6kt9,4
133224256880,Mannal Rabihah binti Fehmeed,pgklxx,4
581187609956,Rufqa Raqeema binti Megat,biuy5m,1
656548327648,Zayana Qazzafi bin Adiputera,lawgyg,1
551810610019,Teratai Munah binti Aswab,u69w02,1
721455143667,Zahabia Yaqeen bin Arhaa,8lut8u,4
030428051832,Maeen Munah binti Reheeq,97rb39,3
864229634820,Raahim Johan bin Usama,imi12j,1
613688675561,Budiharto Sayfudin bin Senin,6bluzg,3
375980596384,Sanabel Izzati binti Maymuun,ytu781,4
690210215252,Afan Aafaaq bin Zulkifl,9w72s6,2
566079110447,Sineen Awang bin Sayfudin,w7h21g,5
382837314945,Indeela Zaituna binti Barzin,zc8d1v,2
109935616911,Sannan Megat bin Bujang,w9fxrp,5
926693122913,Wathiqa Cahaya binti Sulung,y9mha0,3
519724136296,Jazaa Bunga binti Sayfudin,atysn5,5
166617986234,Ibtisama Raqeema binti Reehab,y55okw,3
617686837825,Sajaf Sanabel binti Iyaan,12ae63,2
797296910956,Haruun Putera bin Istiqlal,asgsqw,3
140247902232,Raahim Mudassir bin Afan,ou3g7l,4
428041920901,Mayang Adiputeri binti Izz,463ja0,4
231267774027,Joyah Puspawati binti Reehab,lzrcs0,1
475778836439,Khatijah Rabwah binti Idrak,8q4w16,4
726500878910,Melur Tempawan binti Samsam,eycx6b,3
591872545811,Tuah Aati bin Adiputera,zaf6xr,2
674551135559,Joyah Delima binti Junada,lq6owt,5
525262695472,Budiharto Jebat bin Afsah,t1v2ib,4
250255807882,Perwira Raahim bin Tenuk,fb4nx3,5
139589749115,Rosemah Izz binti Qawi,s8xvet,3
369895848334,Imen Dhia binti Zikri,7bhfa6,3
910018251783,Bintang Qawi bin Iyaan,8eklau,4
314992795505,Twaf Wasfia binti Zulkifl,znkeqp,3
926199528615,Soroushi Adiputeri binti Qawi,humrgo,4
150696176547,Surintan Masayu binti Maymuun,9uqbeh,4
095565836985,Aeni Abaasa binti Ruwayfi,aggru7,2
961609870033,Zamira Anoud binti Putera,agt7g9,1
059403032998,Sidratul Cahaya binti Muda,njfq6b,3
221374701870,Rafa'ah Ishraq bin Taish,99xcbn,3
929890170904,Aayizah Ibrat binti Wasfi,4aui34,2
654894331120,Rosemah Kuntum binti Kechik,b19ufn,3
626232172351,Nazra Jazaa binti Reehab,jrk5o9,3
665932323462,Rufqa Mubdia binti Selasa,8o4ak2,1
322826589961,Ibhar Izz binti Istiqlal,9pxb1s,1
681166339066,Iesa Fuaad bin Zahabia,5p9d7i,3
195958706245,Iesa Zahabia bin Barzin,ztphm1,4
657011819205,Iesa Saqabat bin Wifaq,ocdthb,5
642978127393,Wathiqa Rabihaat binti Sineen,2winey,2
196690472645,Tipah Zaituna binti Haruun,yg3k9q,2
